PERIODO,FACULTAD,PROGRAMA,GENERO,FORMACION,VINCULACION,DEDICACION,CARGO,CATEGORIA
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ECONOMIA,Mujer,MAESTRIA,CATEDRÁTICOS,272,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ECONOMIA,Hombre,PREGRADO,CATEDRÁTICOS,264,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ECONOMIA,Hombre,MAESTRIA,CATEDRÁTICOS,272,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ECONOMIA,Hombre,PREGRADO,CATEDRÁTICOS,272,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ECONOMIA,Mujer,PREGRADO,CATEDRÁTICOS,272,DOCENTE,Auxiliar
2020-1,CIENCIAS ECONOMICAS ADMINISTRATIVAS Y CONTABLES,ECONOMIA,Hombre,PREGRADO,CATEDRÁTICOS,272,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,PREGRADO,CATEDRÁTICOS,272,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,PREGRADO,CATEDRÁTICOS,68,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,PREGRADO,CATEDRÁTICOS,214,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,PREGRADO,CATEDRÁTICOS,214,DOCENTE,Auxiliar
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,PLANTA,Medio Tiempo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,PREGRADO,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,PREGRADO,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,ESPECIALIZACION,CONTRATO,Medio Tiempo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,ESPECIALIZACION,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,ESPECIALIZACION,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,PREGRADO,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,CONTRATO,Medio Tiempo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,PREGRADO,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,PREGRADO,CATEDRÁTICOS,180,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,PREGRADO,CATEDRÁTICOS,68,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,PREGRADO,CATEDRÁTICOS,232,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,PREGRADO,CATEDRÁTICOS,232,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,PLANTA,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,ESPECIALIZACION,CONTRATO,Medio Tiempo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,ESPECIALIZACION,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,PREGRADO,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,PREGRADO,CONTRATO,Medio Tiempo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Mujer,PREGRADO,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,ENFERMERIA,Hombre,PREGRADO,CONTRATO,Medio Tiempo,DOCENTE,AUXILIAR
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,CATEDRÁTICOS,170,DOCENTE,Auxiliar
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,CATEDRÁTICOS,193,DOCENTE,Auxiliar
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Mujer,PREGRADO,CATEDRÁTICOS,142,DOCENTE,Auxiliar
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Mujer,PREGRADO,CATEDRÁTICOS,255,DOCENTE,Auxiliar
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,PREGRADO,CATEDRÁTICOS,153,DOCENTE,Auxiliar
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,Asistente
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,PREGRADO,CATEDRÁTICOS,244,DOCENTE,Auxiliar
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,PREGRADO,CATEDRÁTICOS,266,DOCENTE,Auxiliar
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,PREGRADO,CATEDRÁTICOS,142,DOCENTE,Auxiliar
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Mujer,PREGRADO,CATEDRÁTICOS,192,DOCENTE,Auxiliar
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,PREGRADO,CATEDRÁTICOS,228,DOCENTE,AUXILIAR
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,CATEDRÁTICOS,60,DOCENTE,AUXILIAR
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Mujer,PREGRADO,CATEDRÁTICOS,151,DOCENTE,AUXILIAR
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,CATEDRÁTICOS,144,DOCENTE,AUXILIAR
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,PREGRADO,CATEDRÁTICOS,182,DOCENTE,AUXILIAR
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,PREGRADO,CATEDRÁTICOS,202,DOCENTE,AUXILIAR
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Mujer,MAESTRIA,CATEDRÁTICOS,255,DOCENTE,ASOCIADO
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,PREGRADO,CATEDRÁTICOS,142,DOCENTE,AUXILIAR
2019-2,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Mujer,PREGRADO,CATEDRÁTICOS,144,DOCENTE,AUXILIAR
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Hombre,DOCTORADO,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,FILOSOFIA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Mujer,DOCTORADO,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,MAESTRIA,CATEDRÁTICOS,204,DOCENTE,ASISTENTE
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,CATEDRÁTICOS,272,DOCENTE,TITULAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,MAESTRIA,CATEDRÁTICOS,102,DOCENTE,ASOCIADO
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,PREGRADO,CATEDRÁTICOS,122,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,PREGRADO,CATEDRÁTICOS,272,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,PREGRADO,CATEDRÁTICOS,272,DOCENTE,AUXILIAR
2019-2,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,PREGRADO,CATEDRÁTICOS,218,DOCENTE,AUXILIAR
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Mujer,DOCTORADO,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,MAESTRIA,CATEDRÁTICOS,204,DOCENTE,Asistente
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,DOCTORADO,CATEDRÁTICOS,68,DOCENTE,Titular
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,PREGRADO,CATEDRÁTICOS,136,DOCENTE,Auxiliar
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,PREGRADO,CATEDRÁTICOS,272,DOCENTE,Auxiliar
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,PREGRADO,CATEDRÁTICOS,255,DOCENTE,Auxiliar
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Mujer,PREGRADO,CATEDRÁTICOS,204,DOCENTE,Auxiliar
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,PREGRADO,CATEDRÁTICOS,168,DOCENTE,Auxiliar
2020-1,CIENCIAS BASICAS Y TECNOLOGIAS,FISICA,Hombre,PREGRADO,CATEDRÁTICOS,266,DOCENTE,Auxiliar
2020-1,CIENCIAS HUMANAS Y BELLAS ARTES,GERONTOLOGIA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,96,DOCENTE,Titular
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,136,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,PREGRADO,CATEDRÁTICOS,252,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,151,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,272,DOCENTE,Asistente
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,187,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,170,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,68,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,255,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,PREGRADO,CATEDRÁTICOS,102,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,PREGRADO,CATEDRÁTICOS,204,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,PREGRADO,CATEDRÁTICOS,238,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,PREGRADO,CATEDRÁTICOS,272,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,139,DOCENTE,Auxiliar
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,MAESTRIA,CATEDRÁTICOS,131,DOCENTE,Auxiliar
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,TITULAR
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,PREGRADO,CATEDRÁTICOS,187,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,170,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,PREGRADO,CATEDRÁTICOS,270,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,233,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,270,DOCENTE,ASISTENTE
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,272,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,ESPECIALIZACION,CATEDRÁTICOS,68,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,MAESTRIA,CATEDRÁTICOS,102,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,ESPECIALIZACION,CATEDRÁTICOS,224,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,PREGRADO,CATEDRÁTICOS,142,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,PREGRADO,CATEDRÁTICOS,204,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,PREGRADO,CATEDRÁTICOS,119,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,PREGRADO,CATEDRÁTICOS,164,DOCENTE,AUXILIAR
2019-2,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,MAESTRIA,CATEDRÁTICOS,100,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,TITULAR
2020-1,CIENCIAS DE LA SALUD,GERONTOLOGIA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
